route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
2.33.2846,2.33.104.9564.2846,2.33.104.3202516.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202537.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202546.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202522.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202565.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202518.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202550.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202577.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202567.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202561.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202539.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202552.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202535.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202548.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202575.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202533.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202528.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202514.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202563.2846,"Zona Universitària",1,2.33.104.1.2,1
2.33.2846,2.33.104.9564.2846,2.33.104.3202554.2846,"Zona Universitària",1,2.33.104.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193355.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193503.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193447.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193429.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193566.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193333.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193485.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193502.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193393.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193461.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193391.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193379.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193533.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193568.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193473.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193339.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193453.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193449.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193555.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193317.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193457.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193369.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193381.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193551.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193295.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193455.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193527.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193308.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193435.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193576.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193397.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193321.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193467.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193401.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193553.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193481.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193469.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193431.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193437.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193494.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193297.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193349.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193433.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193319.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193517.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193479.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193399.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193409.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193564.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193535.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193543.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193335.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193353.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193351.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193337.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193405.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193306.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193477.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193415.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193531.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193345.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193451.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193329.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193487.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193578.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193389.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193505.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193496.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193471.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193441.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193443.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193427.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193367.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193373.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193375.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193360.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193331.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193341.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193313.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193315.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193572.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193304.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193411.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193537.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193511.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193557.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193371.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193559.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193509.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193513.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193492.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193463.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193407.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193377.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193357.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193358.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193363.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193323.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193325.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193299.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193301.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193519.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193413.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193483.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193549.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193490.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193395.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193515.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193425.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193419.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193422.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193570.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193547.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193521.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193525.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193529.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193499.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193562.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193310.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193385.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193465.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193541.2847,"Pl. Virrei Amat",0,2.34.79.1.1,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193378.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193338.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193296.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193558.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193542.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193510.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193512.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193518.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193482.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193486.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193452.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193426.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193428.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193434.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193421.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193404.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193388.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193384.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193350.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193362.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193344.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193332.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193334.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193300.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193412.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193563.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193432.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193504.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193561.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193569.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193577.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193516.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193520.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193440.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193410.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193414.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193380.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193394.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193489.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193418.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193430.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193550.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193528.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193571.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193442.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193312.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193372.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193446.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193340.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193366.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193484.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193491.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193472.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193294.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193368.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193540.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193476.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193406.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193456.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193466.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193470.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193536.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193508.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193462.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193307.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193554.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193309.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193318.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193398.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193493.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193390.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193552.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193534.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193400.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193359.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193526.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193330.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193524.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193352.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193354.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193480.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193450.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193448.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193392.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193424.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193324.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193316.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193303.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193298.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193396.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193575.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193514.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193356.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193464.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
2.34.2847,2.34.79.9117.2847,2.34.79.3193374.2847,"Pg. Manuel Girona",1,2.34.79.1.2,1
